'Alt','Press','Temp','Health'
0.1387731,101622.6,28.28,1
0.2639409,101621.2,28.28,1
0.1768676,101622.2,28.28,1
0.1659835,101622.3,28.28,1
0.2067991,101621.8,28.28,1
0.09251537,101623.2,28.28,1
0.133331,101622.7,28.28,1
0.05986289,101623.5,28.28,1
0.3482932,101620.1,28.28,1
0.1741466,101622.2,28.29,1
0.2067991,101621.8,28.29,1
0.1904728,101622,28.29,1
0.1931939,101622,28.29,1
0.2530567,101621.3,28.29,1
0.3020355,101620.7,28.29,1
0.1768676,101622.2,28.29,1
0.2312884,101621.5,28.3,1
0.269383,101621.1,28.3,1
0.2612199,101621.2,28.3,1
0.2557778,101621.2,28.3,1
0.1904728,101622,28.3,1
0.4190402,101619.3,28.3,1
0.05986289,101623.5,28.31,1
0.08435225,101623.2,28.31,1
0.1251678,101622.8,28.3,1
0.1278889,101622.8,28.31,1
0.08979433,101623.2,28.31,1
0.2067991,101621.8,28.31,1
0.1442151,101622.6,28.31,1
0.2312884,101621.5,28.31,1
0.08979433,101623.2,28.31,1
0.1877518,101622,28.31,1
0.1741466,101622.2,28.32,1
0.3836667,101619.8,28.31,1
0.2312884,101621.5,28.31,1
0.3020355,101620.7,28.32,1
0.1387731,101622.6,28.32,1
0.2802671,101621,28.32,1
0.1741466,101622.2,28.32,1
0.1442151,101622.6,28.32,1
0.1714255,101622.2,28.32,1
-0.01088416,101624.4,28.33,1
0.2775461,101621,28.33,1
0.1115627,101622.9,28.33,1
0.3646194,101620,28.33,1
0.2149622,101621.7,28.33,1
0.2639409,101621.1,28.33,1
0.1741466,101622.2,28.33,1
0.1523783,101622.5,28.33,1
0.2421726,101621.4,28.33,1
0.2938724,101620.8,28.34,1
0.269383,101621.1,28.33,1
0.2231253,101621.6,28.34,1
0.3972719,101619.6,28.34,1
0.05986289,101623.5,28.34,1
0.2666619,101621.1,28.34,1
0.4244823,101619.3,28.34,1
0.1687045,101622.3,28.35,1
0.2149622,101621.7,28.34,1
0.136052,101622.6,28.35,1
0.2476147,101621.3,28.35,1
0.00272104,101624.2,28.35,1
0.02448936,101624,28.35,1
0.1442151,101622.6,28.35,1
0.2639409,101621.1,28.35,1
0.2285674,101621.6,28.35,1
0.2639409,101621.1,28.35,1
0.2938724,101620.8,28.35,1
0.2204043,101621.7,28.36,1
0.2584988,101621.2,28.36,1
0.1605414,101622.4,28.36,1
0.3646194,101620,28.36,1
0.2802671,101621,28.36,1
0.1931939,101622,28.36,1
0.2204043,101621.7,28.37,1
0.2530567,101621.3,28.37,1
0.2584988,101621.2,28.37,1
0.1251678,101622.8,28.37,1
0.2448936,101621.4,28.37,1
0.3700615,101619.9,28.37,1
0.1550993,101622.4,28.37,1
0.272104,101621,28.37,1
0.2829882,101620.9,28.37,1
0.3020355,101620.7,28.38,1
0.2857092,101620.9,28.38,1
0.1414941,101622.6,28.38,1
0.204078,101621.8,28.38,1
-0.06530496,101625,28.38,1
0.2884303,101620.9,28.38,1
0.1823097,101622.1,28.38,1
0.1931939,101622,28.38,1
0.1659835,101622.3,28.38,1
0.2476147,101621.3,28.39,1
0,101624.3,28.38,1
0.2421726,101621.4,28.39,1
0.07346809,101623.4,28.39,1
0.2285674,101621.6,28.39,1
0.1632624,101622.3,28.39,1
0.06530496,101623.5,28.39,1
0.2666619,101621.1,28.39,1
0.201357,101621.9,28.39,1
0.2612199,101621.2,28.39,1
0.1795887,101622.1,28.4,1
0.1550993,101622.4,28.39,1
0.1278889,101622.8,28.4,1
0.5197187,101618.1,28.4,1
0.07074705,101623.4,28.4,1
0.3782246,101619.8,28.4,1
0.2584988,101621.2,28.4,1
0.3428511,101620.2,28.4,1
0.269383,101621.1,28.41,1
0.1768676,101622.2,28.41,1
0.05442081,101623.6,28.41,1
0.2258464,101621.6,28.41,1
0.2557778,101621.2,28.41,1
0.269383,101621.1,28.42,1
0.03809457,101623.8,28.42,1
0.1850307,101622.1,28.42,1
0.2394515,101621.4,28.42,1
0.1442151,101622.6,28.41,1
0.09523641,101623.1,28.42,1
0.1306099,101622.7,28.42,1
0.3020355,101620.7,28.42,1
0.2775461,101621,28.42,1
0.3346879,101620.3,28.42,1
0.05714184,101623.6,28.43,1
0.1795887,101622.1,28.42,1
0.1006785,101623,28.43,1
0.1795887,101622.1,28.43,1
0.2122411,101621.8,28.43,1
0.09523641,101623.1,28.43,1
0.2775461,101621,28.43,1
0.2095201,101621.8,28.43,1
0.2639409,101621.2,28.43,1
0.1550993,101622.4,28.44,1
0.1550993,101622.4,28.44,1
0.2340095,101621.5,28.44,1
0.3101986,101620.6,28.44,1
0.1741466,101622.2,28.44,1
0.03809457,101623.8,28.44,1
0.1442151,101622.5,28.44,1
0.1904728,101622,28.44,1
0.1414941,101622.6,28.44,1
0.201357,101621.9,28.45,1
0.204078,101621.9,28.45,1
0.2557778,101621.3,28.45,1
0.3292459,101620.4,28.45,1
0.1768676,101622.2,28.45,1
0.201357,101621.9,28.45,1
0.2067991,101621.8,28.45,1
0.1823097,101622.1,28.45,1
0.08979433,101623.2,28.46,1
0.07074705,101623.4,28.46,1
0.3646194,101620,28.46,1
0.2612199,101621.2,28.46,1
0.1469362,101622.5,28.46,1
0.09523641,101623.1,28.46,1
0.1931939,101622,28.46,1
0.1115627,101622.9,28.46,1
0.3591773,101620,28.46,1
0.2448936,101621.4,28.47,1
0.1823097,101622.1,28.46,1
0.1387731,101622.6,28.47,1
0.1142837,101622.9,28.47,1
0.1850307,101622.1,28.47,1
0.08707329,101623.2,28.47,1
0.1877518,101622,28.47,1
0.1741466,101622.2,28.47,1
0.136052,101622.6,28.48,1
-0.05986289,101625,28.48,1
0.3564563,101620.1,28.48,1
0.2666619,101621.1,28.48,1
0.1224468,101622.8,28.48,1
0.204078,101621.9,28.48,1
0.1251678,101622.8,28.48,1
0.2666619,101621.1,28.48,1
0.03537352,101623.8,28.48,1
0.1006785,101623,28.48,1
0.08979433,101623.2,28.49,1
0.1904728,101622,28.49,1
0.1850307,101622.1,28.49,1
0.2340095,101621.5,28.49,1
0.3020355,101620.7,28.49,1
0.2639409,101621.1,28.49,1
0.0272104,101623.9,28.49,1
0.2748251,101621,28.49,1
0.2067991,101621.8,28.49,1
0.2122411,101621.8,28.5,1
0.2639409,101621.1,28.5,1
0.1850307,101622.1,28.5,1
0.204078,101621.9,28.5,1
0.2095201,101621.8,28.5,1
0.2067991,101621.8,28.5,1
0.2666619,101621.1,28.5,1
0.08979433,101623.2,28.51,1
0.2503357,101621.3,28.5,1
0.3101986,101620.6,28.5,1
0.2666619,101621.1,28.51,1
0.2067991,101621.8,28.51,1
0.1414941,101622.6,28.51,1
0.005442081,101624.2,28.51,1
0.1550993,101622.4,28.51,1
0.1850307,101622.1,28.51,1
0.1959149,101621.9,28.51,1
0.2884303,101620.9,28.52,1
0.2829882,101620.9,28.52,1
0.2802671,101621,28.52,1
0.3292459,101620.4,28.52,1
0.3646194,101620,28.52,1
0.2476147,101621.3,28.52,1
0.1714255,101622.2,28.52,1
0.01632624,101624,28.53,1
0.3047565,101620.7,28.52,1
0.2421726,101621.4,28.53,1
0.2748251,101621,28.52,1
0.1442151,101622.5,28.53,1
0.1931939,101622,28.53,1
0.2748251,101621,28.53,1
0.1850307,101622.1,28.53,1
0.1278889,101622.8,28.53,1
0.2067991,101621.8,28.53,1
0.2666619,101621.1,28.54,1
0.1197258,101622.8,28.54,1
0.1088416,101623,28.54,1
0.08979433,101623.2,28.54,1
0.3238038,101620.4,28.54,1
0.1904728,101622,28.54,1
0.2503357,101621.3,28.54,1
0.0408156,101623.8,28.54,1
0.1659835,101622.3,28.55,1
0.06258392,101623.5,28.55,1
0.2584988,101621.2,28.54,1
0.3809457,101619.8,28.54,1
0.1768676,101622.1,28.55,1
0.1115627,101622.9,28.55,1
0.1578203,101622.4,28.55,1
0.2258464,101621.6,28.55,1
0.2448936,101621.4,28.55,1
0.07891016,101623.3,28.56,1
0.1442151,101622.5,28.56,1
0.005442081,101624.2,28.56,1
0.2748251,101621,28.56,1
0.2285674,101621.6,28.56,1
0.07346809,101623.4,28.56,1
0.1687045,101622.3,28.56,1
0.1197258,101622.8,28.56,1
0.2884303,101620.9,28.57,1
0.02176832,101624,28.57,1
0.0408156,101623.8,28.57,1
0.1197258,101622.8,28.57,1
0.1306099,101622.7,28.57,1
0.07618913,101623.3,28.57,1
0.2176832,101621.7,28.57,1
0.2312884,101621.5,28.57,1
0.136052,101622.7,28.57,1
0.1578203,101622.4,28.57,1
0.204078,101621.9,28.58,1
0.04625769,101623.7,28.58,1
0.2067991,101621.8,28.58,1
0.1278889,101622.7,28.58,1
0.1306099,101622.7,28.58,1
0.1006785,101623,28.58,1
0.2530567,101621.3,28.58,1
0.05986289,101623.5,28.58,1
0.1986359,101621.9,28.59,1
0.3863877,101619.7,28.58,1
0.2149622,101621.7,28.59,1
0.2802671,101621,28.59,1
0.1741466,101622.2,28.59,1
0.2965934,101620.8,28.59,1
0.3183617,101620.5,28.59,1
0.2476147,101621.3,28.59,1
0.3809457,101619.8,28.59,1
0.3129196,101620.6,28.59,1
0.2095201,101621.8,28.59,1
0.2448936,101621.4,28.6,1
0.2612199,101621.2,28.59,1
0.2340095,101621.5,28.6,1
0.1142837,101622.9,28.6,1
0.1224468,101622.8,28.6,1
0.09523641,101623.1,28.6,1
0.2775461,101621,28.6,1
0.4244823,101619.3,28.6,1
0.3591773,101620,28.6,1
0.2095201,101621.8,28.61,1
0.1850307,101622.1,28.61,1
0.1387731,101622.6,28.61,1
0.2884303,101620.9,28.61,1
0.2421726,101621.4,28.61,1
0.3156407,101620.5,28.61,1
0.1959149,101621.9,28.62,1
0.08435225,101623.3,28.62,1
0.05169977,101623.6,28.62,1
0.3129196,101620.6,28.61,1
0.1224468,101622.8,28.62,1
0.2149622,101621.7,28.62,1
0.1142837,101622.9,28.62,1
0.337409,101620.3,28.62,1
0.2067991,101621.8,28.62,1
0.2067991,101621.8,28.62,1
0.136052,101622.6,28.62,1
0.1496572,101622.5,28.63,1
0.1142837,101622.9,28.62,1
-0.005442081,101624.3,28.63,1
0.1578203,101622.4,28.63,1
0.2503357,101621.3,28.63,1
0.08435225,101623.3,28.63,1
0.1469362,101622.5,28.63,1
0.3292459,101620.4,28.63,1
0.08979433,101623.2,28.63,1
0.0408156,101623.8,28.64,1
0.2584988,101621.2,28.64,1
0.09251537,101623.2,28.64,1
-0.03265248,101624.6,28.64,1
0.1632624,101622.3,28.64,1
0.1469362,101622.5,28.64,1
0.005442081,101624.2,28.65,1
0.1550993,101622.4,28.65,1
0.2095201,101621.8,28.65,1
0.1931939,101622,28.65,1
0.1550993,101622.4,28.65,1
0.2095201,101621.8,28.65,1
0.2204043,101621.7,28.65,1
-0.05986289,101624.9,28.66,1
0.07346809,101623.4,28.65,1
0.1823097,101622.1,28.65,1
0.07891016,101623.3,28.66,1
0.08435225,101623.3,28.65,1
0.3020355,101620.7,28.65,1
0.2857092,101620.9,28.66,1
0.1550993,101622.4,28.66,1
-0.07074705,101625,28.66,1
0.2122411,101621.8,28.66,1
0.1550993,101622.4,28.66,1
0.1741466,101622.2,28.66,1
0.3537352,101620.1,28.66,1
0.133331,101622.7,28.67,1
0.2149622,101621.7,28.67,1
0.1387731,101622.6,28.67,1
0.201357,101621.9,28.67,1
0.1278889,101622.8,28.67,1
0.2503357,101621.3,28.67,0
0.1877518,101622,28.68,0
0.2503357,101621.3,28.67,0
0.3945508,101619.6,28.67,0
0.2857092,101620.9,28.67,0
0.2612199,101621.2,28.68,0
0.2149622,101621.7,28.68,0
0.3129196,101620.6,28.68,0
0.1469362,101622.5,28.68,0
0.2394515,101621.4,28.69,0
0.3618984,101620,28.68,0
0.3210827,101620.5,28.68,0
0.2394515,101621.4,28.69,0
0.1469362,101622.5,28.69,0
0.1768676,101622.1,28.69,0
0.5006714,101618.4,28.69,0
0.3319669,101620.3,28.69,0
0.2176832,101621.7,28.69,0
0.2993144,101620.7,28.69,0
0.3292459,101620.4,28.69,0
0.2911513,101620.8,28.7,0
0.136052,101622.6,28.7,0
0.1306099,101622.7,28.7,0
0.1986359,101621.9,28.7,0
0.1823097,101622.1,28.7,0
0.2340095,101621.5,28.7,0
0.2421726,101621.4,28.7,0
0.1442151,101622.5,28.7,0
0.2557778,101621.2,28.7,0
0.1605414,101622.3,28.7,0
0.3673404,101619.9,28.7,0
0.1959149,101621.9,28.71,0
0.3618984,101620,28.71,0
0.1986359,101621.9,28.71,0
0.1850307,101622.1,28.71,0
0.1251678,101622.8,28.71,0
0.3238038,101620.4,28.71,0
0.3183617,101620.5,28.71,0
0.204078,101621.8,28.71,0
0.2666619,101621.1,28.72,0
0.3482932,101620.1,28.71,0
0.09251537,101623.2,28.72,0
0.2476147,101621.4,28.71,0
0.3782246,101619.8,28.72,0
0.3999929,101619.6,28.72,0
0.1986359,101621.9,28.72,0
0.1741466,101622.2,28.72,0
0.1714255,101622.2,28.72,0
0.3183617,101620.5,28.72,0
0.2448936,101621.4,28.72,0
0.3020355,101620.7,28.73,0
0.2448936,101621.4,28.72,0
0.2775461,101621,28.73,0
0.2965934,101620.8,28.73,0
0.3047565,101620.7,28.73,0
0.3101986,101620.6,28.73,0
0.4135981,101619.4,28.73,0
0.2285674,101621.6,28.74,0
0.2666619,101621.1,28.73,0
0.1033995,101623,28.74,0
0.3428511,101620.2,28.74,0
0.3183617,101620.5,28.74,0
0.2802671,101621,28.74,0
0.4326454,101619.2,28.74,0
0.08979433,101623.2,28.75,0
0.2666619,101621.1,28.74,0
0.04897872,101623.7,28.75,0
0.1823097,101622.1,28.75,0
0.3292459,101620.4,28.75,0
0.3646194,101620,28.75,0
0.4680189,101618.8,28.75,0
0.1414941,101622.6,28.75,0
0.1115627,101622.9,28.75,0
0.2067991,101621.8,28.75,0
0.2421726,101621.4,28.75,0
0.2857092,101620.9,28.76,0
0.2938724,101620.8,28.75,0
0.1632624,101622.3,28.76,0
0.1251678,101622.8,28.76,0
0.2965934,101620.8,28.76,0
0.2476147,101621.4,28.76,0
0.3836667,101619.7,28.76,0
0.2965934,101620.8,28.76,0
0.2993144,101620.7,28.76,0
0.3700615,101619.9,28.76,0
0.4435296,101619.1,28.76,0
0.2421726,101621.4,28.77,0
0.3836667,101619.7,28.76,0
0.2340095,101621.5,28.77,0
0.3129196,101620.6,28.77,0
0.136052,101622.7,28.78,0
0.2557778,101621.3,28.77,0
0.4163192,101619.4,28.77,0
0.3455721,101620.2,28.78,0
0.2829882,101620.9,28.77,0
0.3618984,101620,28.78,0
0.1904728,101622,28.78,0
0.1768676,101622.2,28.78,0
0.2503357,101621.3,28.78,0
0.2829882,101620.9,28.78,0
0.4353665,101619.1,28.78,0
0.2938724,101620.8,28.78,0
0.269383,101621.1,28.78,0
0.2884303,101620.9,28.79,0
0.3074776,101620.6,28.79,0
0.2584988,101621.2,28.79,0
0.3863877,101619.7,28.79,0
0.2829882,101620.9,28.79,0
0.3074776,101620.6,28.79,0
0.2421726,101621.4,28.79,0
0.1605414,101622.3,28.79,0
0.2421726,101621.4,28.79,0
0.3074776,101620.6,28.8,0
0.2176832,101621.7,28.8,0
0.2312884,101621.5,28.8,0
0.204078,101621.8,28.8,0
0.2802671,101621,28.8,0
0.1741466,101622.2,28.8,0
0.3591773,101620,28.8,0
0.1904728,101622,28.8,0
0.4380875,101619.1,28.8,0
0.1387731,101622.6,28.81,0
0.1387731,101622.6,28.81,0
0.3809457,101619.8,28.81,0
0.2748251,101621,28.81,0
0.1687045,101622.3,28.81,0
0.2503357,101621.3,28.81,0
0.3101986,101620.6,28.81,0
0.2149622,101621.7,28.81,0
0.1115627,101622.9,28.82,0
0.3183617,101620.5,28.81,0
0.4108771,101619.4,28.81,0
0.4135981,101619.4,28.81,0
0.2258464,101621.6,28.82,0
0.2748251,101621,28.82,0
0.1741466,101622.2,28.82,0
0.3265248,101620.4,28.83,0
0.07618913,101623.3,28.83,0
0.3836667,101619.8,28.82,0
0.3047565,101620.7,28.82,0
0.4353665,101619.1,28.83,0
0.2231253,101621.6,28.83,0
0.3646194,101620,28.83,0
0.3156407,101620.5,28.83,0
0.1550993,101622.4,28.83,0
0.269383,101621.1,28.83,0
0.2122411,101621.7,28.84,0
0.1115627,101622.9,28.84,0
0.2176832,101621.7,28.83,0
0.1387731,101622.6,28.84,0
0.1823097,101622.1,28.84,0
0.2149622,101621.7,28.84,0
0.2067991,101621.8,28.84,0
0.1850307,101622.1,28.84,0
0.2639409,101621.1,28.84,0
0.09795745,101623.1,28.84,0
0.1986359,101621.9,28.84,0
0.1550993,101622.4,28.85,0
0.204078,101621.9,28.85,0
0.3972719,101619.6,28.84,0
0.3482932,101620.2,28.84,0
0.2122411,101621.8,28.85,0
0.1442151,101622.5,28.85,0
0.2857092,101620.9,28.85,0
0.2340095,101621.5,28.85,0
0.1578203,101622.4,28.86,0
0.3510142,101620.1,28.85,0
0.3891087,101619.7,28.85,0
0.136052,101622.6,28.86,0
0.2067991,101621.8,28.86,0
0.2476147,101621.3,28.85,0
0.3319669,101620.4,28.86,0
0.3782246,101619.8,28.86,0
0.1850307,101622.1,28.86,0
0.3156407,101620.5,28.86,0
0.1714255,101622.2,28.87,0
0.2312884,101621.5,28.86,0
0.1741466,101622.2,28.86,0
0.1469362,101622.5,28.87,0
0.1795887,101622.1,28.87,0
0.2775461,101621,28.87,0
0.2340095,101621.5,28.87,0
0.3265248,101620.4,28.87,0
0.1959149,101621.9,28.87,0
0.3156407,101620.5,28.87,0
0.2911513,101620.8,28.87,0
0.272104,101621,28.88,0
0.1741466,101622.2,28.88,0
0.01904728,101624,28.88,0
0.2639409,101621.1,28.88,0
0.1877518,101622,28.88,0
0.1986359,101621.9,28.88,0
0.09523641,101623.1,28.88,0
0.09523641,101623.1,28.88,0
0.1306099,101622.7,28.89,0
0.1986359,101621.9,28.88,0
-0.05986289,101624.9,28.89,0
0.34013,101620.3,28.89,0
0.1795887,101622.1,28.89,0
0.1033995,101623,28.89,0
0.1387731,101622.6,28.89,1
0.1414941,101622.6,28.89,1
0.07891016,101623.3,28.89,1
0.2829882,101620.9,28.89,1
0.3074776,101620.6,28.89,1
0.05986289,101623.5,28.9,1
0.2802671,101620.9,28.9,1
0.0272104,101623.9,28.9,1
0.08979433,101623.2,28.9,1
0.3428511,101620.2,28.9,1
0.04353664,101623.7,28.9,1
0.269383,101621.1,28.9,1
0.3074776,101620.6,28.9,1
0.1442151,101622.5,28.9,1
0.06258392,101623.5,28.91,1
-0.005442081,101624.3,28.91,1
0.2666619,101621.1,28.91,1
0.1251678,101622.8,28.91,1
0.2503357,101621.3,28.91,1
0.1850307,101622.1,28.91,1
0.1823097,101622.1,28.91,1
0.1523783,101622.5,28.91,1
0.06530496,101623.5,28.91,1
0.1959149,101621.9,28.91,1
0.1442151,101622.5,28.92,1
0.08707329,101623.2,28.92,1
0.2258464,101621.6,28.92,1
0.1714255,101622.2,28.92,1
0.2448936,101621.4,28.92,1
0.1605414,101622.3,28.92,1
0.1931939,101622,28.92,1
0.2938724,101620.8,28.92,1
0.2884303,101620.9,28.92,1
0.1659835,101622.3,28.93,1
0.1850307,101622.1,28.93,1
0.3727825,101619.9,28.93,1
0.4489717,101619,28.93,1
0.2394515,101621.4,28.93,1
0.3727825,101619.9,28.93,1
0.1142837,101622.9,28.93,1
0.1469362,101622.5,28.94,1
0.1632624,101622.3,28.93,1
0.01088416,101624.1,28.94,1
0.2312884,101621.5,28.94,1
0.3755036,101619.8,28.93,1
0.201357,101621.9,28.94,1
0.2557778,101621.2,28.94,1
0.136052,101622.6,28.94,1
0.3238038,101620.5,28.94,1
0.1142837,101622.9,28.94,1
0.01632624,101624.1,28.94,1
0.2476147,101621.4,28.94,1
0.3210827,101620.5,28.95,1
0.2149622,101621.7,28.95,1
0.08435225,101623.3,28.95,1
0.2122411,101621.8,28.95,1
0.2965934,101620.8,28.95,1
0.204078,101621.9,28.95,1
0.2503357,101621.3,28.95,1
0.3564563,101620.1,28.95,1
0.07346809,101623.4,28.96,1
0.1741466,101622.2,28.96,1
0.3210827,101620.5,28.96,1
0.06802601,101623.4,28.96,1
0.1904728,101622,28.96,1
0.4789031,101618.6,28.96,1
0.2312884,101621.5,28.96,1
0.2367305,101621.5,28.96,1
0.2231253,101621.6,28.96,1
0.07891016,101623.3,28.97,1
0.3346879,101620.3,28.97,1
0.2584988,101621.2,28.97,1
0.2176832,101621.7,28.97,1
0.4272033,101619.3,28.97,1
0.3183617,101620.5,28.97,1
0.4299244,101619.2,28.97,1
0.1931939,101622,28.97,1
0.2503357,101621.3,28.97,1
0.204078,101621.8,28.97,1
0.2231253,101621.6,28.98,1
0.2965934,101620.8,28.97,1
0.3210827,101620.5,28.98,1
0.3428511,101620.2,28.98,1
0.201357,101621.9,28.98,1
0.1659835,101622.3,28.98,1
0.2993144,101620.7,28.98,1
0.2829882,101620.9,28.98,1
0.2067991,101621.8,28.98,1
0.3918298,101619.7,28.98,1
0.3782246,101619.8,28.98,1
0.3020355,101620.7,28.99,1
0.3673404,101619.9,28.99,1
0.2231253,101621.6,28.99,1
0.2584988,101621.2,28.99,1
0.1768676,101622.2,28.99,1
0.1632624,101622.3,28.99,1
0.1959149,101621.9,28.99,1
0.06258392,101623.5,29,1
0.1931939,101622,28.99,1
0.136052,101622.7,29,1
0.2448936,101621.4,29,1
0.1741466,101622.2,29,1
0.2176832,101621.7,29,1
0.2285674,101621.6,29,1
0.1523783,101622.4,29,1
0.1306099,101622.7,29,1
0.3455721,101620.2,29.01,1
0.47074,101618.7,29,1
0.2285674,101621.6,29.01,1
0.1061206,101623,29.01,1
0.3210827,101620.5,29,1
0.2530567,101621.3,29.01,1
0.3129196,101620.6,29.01,1
0.1986359,101621.9,29.01,1
0.2176832,101621.7,29.01,1
0.2993144,101620.7,29.01,1
0.1224468,101622.8,29.02,1
0.1224468,101622.8,29.02,1
0.1741466,101622.2,29.02,1
0.1387731,101622.6,29.02,1
0.2095201,101621.8,29.01,1
0.1550993,101622.4,29.02,1
0.2748251,101621,29.02,1
0.09795745,101623.1,29.02,1
0.1088416,101623,29.02,1
0.2775461,101621,29.02,1
0.1687045,101622.3,29.02,1
0.1414941,101622.6,29.03,1
0.1170047,101622.9,29.03,1
0.201357,101621.9,29.03,1
0.2149622,101621.7,29.03,1
0.0408156,101623.8,29.03,1
0.1550993,101622.4,29.04,1
-0.08163121,101625.2,29.04,1
0.09795745,101623.1,29.04,1
0.08707329,101623.2,29.04,1
0.1550993,101622.4,29.04,1
0.1659835,101622.3,29.04,1
0.02176832,101624,29.04,1
0.02993144,101623.9,29.04,1
0.08435225,101623.2,29.04,1
0.2421726,101621.4,29.05,1
0.1197258,101622.8,29.05,1
0.1278889,101622.8,29.05,1
0,101624.2,29.05,1
0.1741466,101622.2,29.05,1
0.1904728,101622,29.05,1
0.1115627,101622.9,29.05,1
0.06258392,101623.5,29.05,1
0.133331,101622.7,29.05,1
0.2639409,101621.1,29.05,1
0.2394515,101621.4,29.05,1
0.09523641,101623.1,29.05,1
0.3591773,101620,29.05,1
0.07346809,101623.4,29.06,1
0.1632624,101622.3,29.06,1
0.05442081,101623.6,29.06,1
0.04353664,101623.7,29.06,1
0.2938724,101620.8,29.06,1
0.1632624,101622.3,29.06,1
0.1578203,101622.4,29.06,1
0.136052,101622.6,29.07,1
0.1224468,101622.8,29.07,1
0.1115627,101622.9,29.07,1
0.1142837,101622.9,29.07,1
0.08435225,101623.3,29.07,1
0.1741466,101622.2,29.07,1
0.03265248,101623.9,29.07,1
0.1632624,101622.3,29.07,1
0.2993144,101620.7,29.07,1
0.1578203,101622.4,29.08,1
0.2476147,101621.3,29.08,1
0.2312884,101621.5,29.08,1
0.1197258,101622.8,29.08,1
0.1442151,101622.6,29.08,1
0.1795887,101622.1,29.08,1
0.1523783,101622.5,29.08,1
-0.03265248,101624.6,29.08,1
0.1496572,101622.5,29.08,1
0.1442151,101622.5,29.08,1
0.05986289,101623.5,29.08,1
0.1850307,101622.1,29.09,1
0.269383,101621.1,29.09,1
0.01088416,101624.1,29.09,1
0.2884303,101620.9,29.09,1
0.2584988,101621.2,29.09,1
-0.05986289,101625,29.1,1
0.2557778,101621.2,29.09,1
0.1387731,101622.6,29.09,1
0.02448936,101623.9,29.1,1
0.272104,101621.1,29.1,1
0.1414941,101622.6,29.1,1
0.1578203,101622.4,29.1,1
0.03537352,101623.8,29.1,1
0.1877518,101622,29.1,1
0.2965934,101620.8,29.1,1
0.0272104,101623.9,29.1,1
0.1714255,101622.2,29.11,1
0.2448936,101621.4,29.11,1
0.08435225,101623.3,29.11,1
0.2639409,101621.1,29.1,1
0.2176832,101621.7,29.11,1
0.2829882,101620.9,29.11,1
0.1170047,101622.9,29.11,1
0.2639409,101621.1,29.11,1
0.04353664,101623.7,29.11,1
0.07618913,101623.3,29.11,1
0.05986289,101623.5,29.12,1
0.02993144,101623.9,29.12,1
0.133331,101622.7,29.12,1
0.1414941,101622.6,29.12,1
0.2911513,101620.8,29.12,1
0.3129196,101620.6,29.12,1
0.06802601,101623.4,29.12,1
0.1170047,101622.9,29.12,1
0.1197258,101622.8,29.12,1
0.1414941,101622.6,29.12,1
0.1469362,101622.5,29.13,1
0.1115627,101622.9,29.13,1
0.1387731,101622.6,29.13,1
0.1033995,101623,29.12,1
0.06802601,101623.4,29.13,1
0.05714184,101623.6,29.13,1
0.2122411,101621.8,29.13,1
0.2176832,101621.7,29.13,1
0.133331,101622.7,29.13,1
0.2067991,101621.8,29.14,1
0.1496572,101622.5,29.14,1
0.05442081,101623.6,29.14,1
0.03265248,101623.8,29.14,1
0.201357,101621.9,29.14,1
0.04897872,101623.7,29.14,1
0.1469362,101622.5,29.14,1
0.1550993,101622.4,29.14,1
0.1632624,101622.3,29.14,1
0.136052,101622.6,29.14,1
0.2476147,101621.3,29.14,1
0.2503357,101621.3,29.15,1
0.136052,101622.6,29.15,1
0.04353664,101623.7,29.15,1
0.1142837,101622.9,29.15,1
0.2231253,101621.6,29.15,1
0.136052,101622.6,29.15,1
0.1414941,101622.6,29.15,1
0.1714255,101622.2,29.15,1
0.2857092,101620.9,29.15,1
0.133331,101622.7,29.15,1
0.2775461,101621,29.15,1
0.2530567,101621.3,29.16,1
0.03265248,101623.9,29.16,1
0.1251678,101622.8,29.16,1
0.1659835,101622.3,29.16,1
0.3455721,101620.2,29.16,1
0.1741466,101622.2,29.16,1
-0.06530496,101625,29.17,1
0.34013,101620.3,29.16,1
0.1931939,101622,29.17,1
0.2421726,101621.4,29.17,1
0.2884303,101620.9,29.17,1
0.2503357,101621.3,29.17,1
0.08163121,101623.3,29.17,1
0.2802671,101621,29.17,1
0.09523641,101623.1,29.17,1
0.03809457,101623.8,29.17,1
0.1414941,101622.6,29.18,1
0.08707329,101623.2,29.18,1
0.3101986,101620.6,29.17,1
0.2149622,101621.7,29.17,1
0.402714,101619.5,29.18,1
-0.04353664,101624.8,29.18,1
-0.005442081,101624.3,29.18,1
0.1687045,101622.3,29.18,1
-0.02176832,101624.5,29.19,1
0.06802601,101623.5,29.19,1
0.337409,101620.3,29.18,1
0.3292459,101620.4,29.19,1
0.2612199,101621.2,29.19,1
0.1197258,101622.8,29.19,1
0.09523641,101623.1,29.19,1
0.1442151,101622.5,29.19,1
0.1170047,101622.9,29.19,1
0.2911513,101620.8,29.19,1
0.3047565,101620.7,29.19,1
0.1659835,101622.3,29.19,1
0.2421726,101621.4,29.2,1
0.3972719,101619.6,29.19,1
0.1251678,101622.8,29.2,1
0.02176832,101624,29.2,1
0.02448936,101624,29.2,1
0.02448936,101623.9,29.2,1
0.1224468,101622.8,29.2,1
0.0408156,101623.8,29.2,1
0.1414941,101622.6,29.2,1
0.2993144,101620.7,29.2,1
0.2503357,101621.3,29.2,1
